ScenarioName	ObjectType	ObjectName	DataSource	StatisticCategory	StatisticType	DataItem	Average	Minimum	Maximum	HalfWidth	StandardDeviation
Scenario1	Server	Server1	[Resource]	Capacity	Average	UnitsUtilized	0.0374143836146258	0.0205194310137439	0.0520468094586277	0.00800549137651972	0.0111916828199111
Scenario1	Server	Server1	[Resource]	Capacity	Minimum	UnitsUtilized	0	0	0	0	0
Scenario1	Server	Server1	[Resource]	Capacity	Maximum	UnitsUtilized	1	1	1	0	0
Scenario1	Server	Server1	[Resource]	Capacity	Percent	ScheduledUtilization	3.74143836146258	2.05194310137439	5.20468094586277	0.800549137651972	1.11916828199111
Scenario1	Server	Server1	[Resource]	Capacity	Total	UnitsAllocated	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	[Resource]	Capacity	Average	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server1	[Resource]	Capacity	Minimum	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server1	[Resource]	Capacity	Maximum	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server1	InputBuffer	Throughput	Total	NumberEntered	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	InputBuffer	Throughput	Total	NumberExited	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	InputBuffer	Content	Average	NumberInStation	0.0163837070931399	0.00308319640509799	0.0533462204374319	0.010940677102196	0.0152950746186517
Scenario1	Server	Server1	InputBuffer	Content	Minimum	NumberInStation	0	0	0	0	0
Scenario1	Server	Server1	InputBuffer	Content	Maximum	NumberInStation	1.8	1	3	0.56424193392551	0.788810637746616
Scenario1	Server	Server1	InputBuffer	HoldingTime	Average (Hours)	TimeInStation	0.00129832382940493	0.000329859313454364	0.0035564146958288	0.000686905183325471	0.000960293950435014
Scenario1	Server	Server1	InputBuffer	HoldingTime	Minimum (Hours)	TimeInStation	0	0	0	0	0
Scenario1	Server	Server1	InputBuffer	HoldingTime	Maximum (Hours)	TimeInStation	0.00505444764846374	0.0025875426682952	0.00832764128247488	0.00143118853883114	0.00200080262768999
Scenario1	Server	Server1	Processing	Throughput	Total	NumberEntered	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	Processing	Throughput	Total	NumberExited	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	Processing	Content	Average	NumberInStation	0.0374143836146258	0.0205194310137439	0.0520468094586277	0.00800549137651972	0.0111916828199111
Scenario1	Server	Server1	Processing	Content	Minimum	NumberInStation	0	0	0	0	0
Scenario1	Server	Server1	Processing	Content	Maximum	NumberInStation	1	1	1	0	0
Scenario1	Server	Server1	Processing	HoldingTime	Average (Hours)	TimeInStation	0.00328924601329412	0.00293134728767769	0.00361030808919109	0.000135320326931017	0.000189177916366329
Scenario1	Server	Server1	Processing	HoldingTime	Minimum (Hours)	TimeInStation	0.00215016351409558	0.00180554137596294	0.00268523091758448	0.000220929650898861	0.000308859814105335
Scenario1	Server	Server1	Processing	HoldingTime	Maximum (Hours)	TimeInStation	0.0044016564067095	0.00399036354951228	0.00471917444300676	0.000179115056803461	0.000250402980870634
Scenario1	Server	Server1	OutputBuffer	Throughput	Total	NumberEntered	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	OutputBuffer	Throughput	Total	NumberExited	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	[Resource]	ResourceState	Percent	StarvedTime	96.2585616385374	94.7953190541372	97.9480568986256	0.800549137651972	1.11916828199111
Scenario1	Server	Server1	[Resource]	ResourceState	Total (Hours)	StarvedTime	0.962585616385374	0.947953190541372	0.979480568986256	0.00800549137651972	0.0111916828199111
Scenario1	Server	Server1	[Resource]	ResourceState	Occurrences	StarvedTime	6.9	4	11	1.32541104567602	1.85292561462497
Scenario1	Server	Server1	[Resource]	ResourceState	Average (Hours)	StarvedTime	0.148519836676858	0.0875713451568359	0.238350783886181	0.0285658139041935	0.0399350288036067
Scenario1	Server	Server1	[Resource]	ResourceState	Percent	ProcessingTime	3.74143836146258	2.05194310137439	5.20468094586277	0.800549137651972	1.11916828199111
Scenario1	Server	Server1	[Resource]	ResourceState	Total (Hours)	ProcessingTime	0.0374143836146258	0.0205194310137439	0.0520468094586277	0.00800549137651972	0.0111916828199111
Scenario1	Server	Server1	[Resource]	ResourceState	Occurrences	ProcessingTime	5.9	3	10	1.32541104567602	1.85292561462497
Scenario1	Server	Server1	[Resource]	ResourceState	Average (Hours)	ProcessingTime	0.00699686670442022	0.00341990516895731	0.0155322881517588	0.00257688971394584	0.00360249371137427
Scenario1	Server	Server2	[Resource]	Capacity	Average	UnitsUtilized	0.0294684864127266	0.0156403956379817	0.0463674521874985	0.00830689227768166	0.0116130415009451
Scenario1	Server	Server2	[Resource]	Capacity	Minimum	UnitsUtilized	0	0	0	0	0
Scenario1	Server	Server2	[Resource]	Capacity	Maximum	UnitsUtilized	1	1	1	0	0
Scenario1	Server	Server2	[Resource]	Capacity	Percent	ScheduledUtilization	2.94684864127266	1.56403956379817	4.63674521874986	0.830689227768165	1.16130415009451
Scenario1	Server	Server2	[Resource]	Capacity	Total	UnitsAllocated	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	[Resource]	Capacity	Average	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server2	[Resource]	Capacity	Minimum	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server2	[Resource]	Capacity	Maximum	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server2	InputBuffer	Throughput	Total	NumberEntered	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	InputBuffer	Throughput	Total	NumberExited	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	InputBuffer	Content	Average	NumberInStation	0.00427246247993906	0	0.0121551417472616	0.00250168743806875	0.00349736087450428
Scenario1	Server	Server2	InputBuffer	Content	Minimum	NumberInStation	0	0	0	0	0
Scenario1	Server	Server2	InputBuffer	Content	Maximum	NumberInStation	1.2	1	2	0.3016	0.421637021355784
Scenario1	Server	Server2	InputBuffer	HoldingTime	Average (Hours)	TimeInStation	0.000461220267281516	0	0.000935010903635505	0.000216219954024589	0.000302275654418475
Scenario1	Server	Server2	InputBuffer	HoldingTime	Minimum (Hours)	TimeInStation	0	0	0	0	0
Scenario1	Server	Server2	InputBuffer	HoldingTime	Maximum (Hours)	TimeInStation	0.0025179007054929	0	0.00472635514064726	0.00112532231138542	0.00157320141723393
Scenario1	Server	Server2	Processing	Throughput	Total	NumberEntered	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	Processing	Throughput	Total	NumberExited	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	Processing	Content	Average	NumberInStation	0.0294684864127266	0.0156403956379817	0.0463674521874985	0.00830689227768166	0.0116130415009451
Scenario1	Server	Server2	Processing	Content	Minimum	NumberInStation	0	0	0	0	0
Scenario1	Server	Server2	Processing	Content	Maximum	NumberInStation	1	1	1	0	0
Scenario1	Server	Server2	Processing	HoldingTime	Average (Hours)	TimeInStation	0.00335771366530142	0.00302796728864471	0.00368980412915137	0.000166633485553855	0.000232953735102982
Scenario1	Server	Server2	Processing	HoldingTime	Minimum (Hours)	TimeInStation	0.00227032215114643	0.00181585133915442	0.00263914554710003	0.000184575375662591	0.000258036510643236
Scenario1	Server	Server2	Processing	HoldingTime	Maximum (Hours)	TimeInStation	0.00423137632089881	0.0035336442975174	0.00454195502835676	0.000212424465946889	0.000296969559300198
Scenario1	Server	Server2	OutputBuffer	Throughput	Total	NumberEntered	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	OutputBuffer	Throughput	Total	NumberExited	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	[Resource]	ResourceState	Percent	StarvedTime	97.0531513587274	95.3632547812501	98.4359604362018	0.830689227768167	1.16130415009452
Scenario1	Server	Server2	[Resource]	ResourceState	Total (Hours)	StarvedTime	0.970531513587273	0.953632547812501	0.984359604362018	0.00830689227768166	0.0116130415009451
Scenario1	Server	Server2	[Resource]	ResourceState	Occurrences	StarvedTime	7.2	4	10	1.46206024499676	2.04396129556745
Scenario1	Server	Server2	[Resource]	ResourceState	Average (Hours)	StarvedTime	0.146469823491263	0.0954577167358371	0.245047346759914	0.0339964713493598	0.0475270918977165
Scenario1	Server	Server2	[Resource]	ResourceState	Percent	ProcessingTime	2.94684864127266	1.56403956379817	4.63674521874986	0.830689227768165	1.16130415009451
Scenario1	Server	Server2	[Resource]	ResourceState	Total (Hours)	ProcessingTime	0.0294684864127266	0.0156403956379817	0.0463674521874985	0.00830689227768166	0.0116130415009451
Scenario1	Server	Server2	[Resource]	ResourceState	Occurrences	ProcessingTime	6.2	3	9	1.46206024499676	2.04396129556745
Scenario1	Server	Server2	[Resource]	ResourceState	Average (Hours)	ProcessingTime	0.00477684342515308	0.00312807912759633	0.00660353765344833	0.00072271950078635	0.00101036239253082
Scenario1	ModelEntity	DefaultEntity	[Population]	Throughput	Total	NumberCreated	20	20	20	0	0
Scenario1	ModelEntity	DefaultEntity	[Population]	Throughput	Total	NumberDestroyed	20	20	20	0	0
Scenario1	ModelEntity	DefaultEntity	[Population]	Content	Average	NumberInSystem	0.10668417848932	0.0908640865646116	0.134548758308468	0.00969388326798459	0.0135520559233544
Scenario1	ModelEntity	DefaultEntity	[Population]	Content	Minimum	NumberInSystem	0	0	0	0	0
Scenario1	ModelEntity	DefaultEntity	[Population]	Content	Maximum	NumberInSystem	4.2	3	5	0.56424193392551	0.788810637746616
Scenario1	ModelEntity	DefaultEntity	[Population]	FlowTime	Average (Hours)	TimeInSystem	0.00533420892446602	0.00454320432823058	0.0067274379154234	0.00048469416339923	0.000677602796167722
Scenario1	ModelEntity	DefaultEntity	[Population]	FlowTime	Minimum (Hours)	TimeInSystem	0.00309708457531287	0.00274165248707405	0.00344003092478129	0.000176910358477234	0.000247320810992457
Scenario1	ModelEntity	DefaultEntity	[Population]	FlowTime	Maximum (Hours)	TimeInSystem	0.00993939870722701	0.00805035140268571	0.0127951111891588	0.00119126794085752	0.00166539345563596
Scenario1	ModelEntity	DefaultEntity	[Population]	FlowTime	Observations	TimeInSystem	20	20	20	0	0
Scenario1	Path	Path1	[Travelers]	Content	Average	NumberOnLink	0.00516347222222222	0.0031986111111111	0.00685416666666668	0.00101096547186879	0.00141333047165883
Scenario1	Path	Path1	[Travelers]	Content	Minimum	NumberOnLink	0	0	0	0	0
Scenario1	Path	Path1	[Travelers]	Content	Maximum	NumberOnLink	1.5	1	3	0.505798576510452	0.707106781186548
Scenario1	Path	Path1	[Travelers]	Throughput	Total	NumberEntered	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Path	Path1	[Travelers]	Throughput	Total	NumberExited	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Path	Path1	[Travelers]	FlowTime	Average (Hours)	TimeOnLink	0.000456944444444444	0.000456944444444443	0.000456944444444446	6.97025753324771E-19	9.74442514721909E-19
Scenario1	Path	Path1	[Travelers]	FlowTime	Minimum (Hours)	TimeOnLink	0.000456944444444441	0.00045694444444444	0.000456944444444444	1.19881272029044E-18	1.67594106282057E-18
Scenario1	Path	Path1	[Travelers]	FlowTime	Maximum (Hours)	TimeOnLink	0.000456944444444447	0.000456944444444444	0.000456944444444447	6.50018980285272E-19	9.0872701151262E-19
Scenario1	Path	Path2	[Travelers]	Content	Average	NumberOnLink	0.00445874999999999	0.0025625	0.00666249999999999	0.0011338792070504	0.00158516396365381
Scenario1	Path	Path2	[Travelers]	Content	Minimum	NumberOnLink	0	0	0	0	0
Scenario1	Path	Path2	[Travelers]	Content	Maximum	NumberOnLink	1.1	1	2	0.2262	0.316227766016838
Scenario1	Path	Path2	[Travelers]	Throughput	Total	NumberEntered	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Path	Path2	[Travelers]	Throughput	Total	NumberExited	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Path	Path2	[Travelers]	FlowTime	Average (Hours)	TimeOnLink	0.000512499999999999	0.000512499999999999	0.0005125	1.36791979654724E-19	1.91235287954173E-19
Scenario1	Path	Path2	[Travelers]	FlowTime	Minimum (Hours)	TimeOnLink	0.000512499999999999	0.000512499999999999	0.000512499999999999	0	0
Scenario1	Path	Path2	[Travelers]	FlowTime	Maximum (Hours)	TimeOnLink	0.000512500000000001	0.000512499999999999	0.000512500000000001	4.03809500271983E-19	5.6452597775148E-19
Scenario1	Path	Path3	[Travelers]	Content	Average	NumberOnLink	0.00541458333333335	0.00335416666666667	0.00718750000000001	0.00106013096594143	0.00148206386845682
Scenario1	Path	Path3	[Travelers]	Content	Minimum	NumberOnLink	0	0	0	0	0
Scenario1	Path	Path3	[Travelers]	Content	Maximum	NumberOnLink	1	1	1	0	0
Scenario1	Path	Path3	[Travelers]	Throughput	Total	NumberEntered	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Path	Path3	[Travelers]	Throughput	Total	NumberExited	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Path	Path3	[Travelers]	FlowTime	Average (Hours)	TimeOnLink	0.000479166666666668	0.000479166666666667	0.000479166666666669	4.33538713567224E-19	6.06087439757635E-19
Scenario1	Path	Path3	[Travelers]	FlowTime	Minimum (Hours)	TimeOnLink	0.000479166666666666	0.000479166666666666	0.000479166666666666	1.03405017004173E-19	1.44560289664734E-19
Scenario1	Path	Path3	[Travelers]	FlowTime	Maximum (Hours)	TimeOnLink	0.000479166666666669	0.000479166666666669	0.000479166666666669	0	0
Scenario1	Path	Path4	[Travelers]	Content	Average	NumberOnLink	0.00410833333333333	0.00236111111111111	0.00613888888888892	0.00104476674904373	0.00146058468195745
Scenario1	Path	Path4	[Travelers]	Content	Minimum	NumberOnLink	0	0	0	0	0
Scenario1	Path	Path4	[Travelers]	Content	Maximum	NumberOnLink	1	1	1	0	0
Scenario1	Path	Path4	[Travelers]	Throughput	Total	NumberEntered	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Path	Path4	[Travelers]	Throughput	Total	NumberExited	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Path	Path4	[Travelers]	FlowTime	Average (Hours)	TimeOnLink	0.000472222222222222	0.000472222222222221	0.000472222222222224	7.1149677782946E-19	9.94673017600303E-19
Scenario1	Path	Path4	[Travelers]	FlowTime	Minimum (Hours)	TimeOnLink	0.000472222222222221	0.000472222222222221	0.000472222222222221	0	0
Scenario1	Path	Path4	[Travelers]	FlowTime	Maximum (Hours)	TimeOnLink	0.000472222222222224	0.000472222222222221	0.000472222222222235	2.8805304532859E-18	4.02698368782524E-18
Scenario1	Source	Source1	Processing	Throughput	Total	NumberEntered	20	20	20	0	0
Scenario1	Source	Source1	Processing	Throughput	Total	NumberExited	20	20	20	0	0
Scenario1	Source	Source1	OutputBuffer	Throughput	Total	NumberEntered	20	20	20	0	0
Scenario1	Source	Source1	OutputBuffer	Throughput	Total	NumberExited	20	20	20	0	0
Scenario1	Sink	Sink1	[DestroyedEntities]	FlowTime	Observations	TimeInSystem	20	20	20	0	0
Scenario1	Sink	Sink1	[DestroyedEntities]	FlowTime	Minimum (Hours)	TimeInSystem	0.00309708457531287	0.00274165248707405	0.00344003092478129	0.000176910358477234	0.000247320810992457
Scenario1	Sink	Sink1	[DestroyedEntities]	FlowTime	Maximum (Hours)	TimeInSystem	0.00993939870722701	0.00805035140268571	0.0127951111891588	0.00119126794085752	0.00166539345563596
Scenario1	Sink	Sink1	[DestroyedEntities]	FlowTime	Average (Hours)	TimeInSystem	0.00533420892446602	0.00454320432823058	0.0067274379154234	0.00048469416339923	0.000677602796167722
Scenario1	Sink	Sink1	InputBuffer	Throughput	Total	NumberEntered	20	20	20	0	0
Scenario1	Sink	Sink1	InputBuffer	Throughput	Total	NumberExited	20	20	20	0	0
Scenario1	Server	Server1	[Resource]	Capacity	Average	UnitsUtilized	0.0374143836146258	0.0205194310137439	0.0520468094586277	0.00800549137651972	0.0111916828199111
Scenario1	Server	Server1	[Resource]	Capacity	Minimum	UnitsUtilized	0	0	0	0	0
Scenario1	Server	Server1	[Resource]	Capacity	Maximum	UnitsUtilized	1	1	1	0	0
Scenario1	Server	Server1	[Resource]	Capacity	Percent	ScheduledUtilization	3.74143836146258	2.05194310137439	5.20468094586277	0.800549137651972	1.11916828199111
Scenario1	Server	Server1	[Resource]	Capacity	Total	UnitsAllocated	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	[Resource]	Capacity	Average	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server1	[Resource]	Capacity	Minimum	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server1	[Resource]	Capacity	Maximum	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server1	InputBuffer	Throughput	Total	NumberEntered	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	InputBuffer	Throughput	Total	NumberExited	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	InputBuffer	Content	Average	NumberInStation	0.0163837070931399	0.00308319640509799	0.0533462204374319	0.010940677102196	0.0152950746186517
Scenario1	Server	Server1	InputBuffer	Content	Minimum	NumberInStation	0	0	0	0	0
Scenario1	Server	Server1	InputBuffer	Content	Maximum	NumberInStation	1.8	1	3	0.56424193392551	0.788810637746616
Scenario1	Server	Server1	InputBuffer	HoldingTime	Average (Hours)	TimeInStation	0.00129832382940493	0.000329859313454364	0.0035564146958288	0.000686905183325471	0.000960293950435014
Scenario1	Server	Server1	InputBuffer	HoldingTime	Minimum (Hours)	TimeInStation	0	0	0	0	0
Scenario1	Server	Server1	InputBuffer	HoldingTime	Maximum (Hours)	TimeInStation	0.00505444764846374	0.0025875426682952	0.00832764128247488	0.00143118853883114	0.00200080262768999
Scenario1	Server	Server1	Processing	Throughput	Total	NumberEntered	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	Processing	Throughput	Total	NumberExited	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	Processing	Content	Average	NumberInStation	0.0374143836146258	0.0205194310137439	0.0520468094586277	0.00800549137651972	0.0111916828199111
Scenario1	Server	Server1	Processing	Content	Minimum	NumberInStation	0	0	0	0	0
Scenario1	Server	Server1	Processing	Content	Maximum	NumberInStation	1	1	1	0	0
Scenario1	Server	Server1	Processing	HoldingTime	Average (Hours)	TimeInStation	0.00328924601329412	0.00293134728767769	0.00361030808919109	0.000135320326931017	0.000189177916366329
Scenario1	Server	Server1	Processing	HoldingTime	Minimum (Hours)	TimeInStation	0.00215016351409558	0.00180554137596294	0.00268523091758448	0.000220929650898861	0.000308859814105335
Scenario1	Server	Server1	Processing	HoldingTime	Maximum (Hours)	TimeInStation	0.0044016564067095	0.00399036354951228	0.00471917444300676	0.000179115056803461	0.000250402980870634
Scenario1	Server	Server1	OutputBuffer	Throughput	Total	NumberEntered	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	OutputBuffer	Throughput	Total	NumberExited	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Server	Server1	[Resource]	ResourceState	Percent	StarvedTime	96.2585616385374	94.7953190541372	97.9480568986256	0.800549137651972	1.11916828199111
Scenario1	Server	Server1	[Resource]	ResourceState	Total (Hours)	StarvedTime	0.962585616385374	0.947953190541372	0.979480568986256	0.00800549137651972	0.0111916828199111
Scenario1	Server	Server1	[Resource]	ResourceState	Occurrences	StarvedTime	6.9	4	11	1.32541104567602	1.85292561462497
Scenario1	Server	Server1	[Resource]	ResourceState	Average (Hours)	StarvedTime	0.148519836676858	0.0875713451568359	0.238350783886181	0.0285658139041935	0.0399350288036067
Scenario1	Server	Server1	[Resource]	ResourceState	Percent	ProcessingTime	3.74143836146258	2.05194310137439	5.20468094586277	0.800549137651972	1.11916828199111
Scenario1	Server	Server1	[Resource]	ResourceState	Total (Hours)	ProcessingTime	0.0374143836146258	0.0205194310137439	0.0520468094586277	0.00800549137651972	0.0111916828199111
Scenario1	Server	Server1	[Resource]	ResourceState	Occurrences	ProcessingTime	5.9	3	10	1.32541104567602	1.85292561462497
Scenario1	Server	Server1	[Resource]	ResourceState	Average (Hours)	ProcessingTime	0.00699686670442022	0.00341990516895731	0.0155322881517588	0.00257688971394584	0.00360249371137427
Scenario1	Server	Server2	[Resource]	Capacity	Average	UnitsUtilized	0.0294684864127266	0.0156403956379817	0.0463674521874985	0.00830689227768166	0.0116130415009451
Scenario1	Server	Server2	[Resource]	Capacity	Minimum	UnitsUtilized	0	0	0	0	0
Scenario1	Server	Server2	[Resource]	Capacity	Maximum	UnitsUtilized	1	1	1	0	0
Scenario1	Server	Server2	[Resource]	Capacity	Percent	ScheduledUtilization	2.94684864127266	1.56403956379817	4.63674521874986	0.830689227768165	1.16130415009451
Scenario1	Server	Server2	[Resource]	Capacity	Total	UnitsAllocated	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	[Resource]	Capacity	Average	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server2	[Resource]	Capacity	Minimum	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server2	[Resource]	Capacity	Maximum	UnitsScheduled	1	1	1	0	0
Scenario1	Server	Server2	InputBuffer	Throughput	Total	NumberEntered	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	InputBuffer	Throughput	Total	NumberExited	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	InputBuffer	Content	Average	NumberInStation	0.00427246247993906	0	0.0121551417472616	0.00250168743806875	0.00349736087450428
Scenario1	Server	Server2	InputBuffer	Content	Minimum	NumberInStation	0	0	0	0	0
Scenario1	Server	Server2	InputBuffer	Content	Maximum	NumberInStation	1.2	1	2	0.3016	0.421637021355784
Scenario1	Server	Server2	InputBuffer	HoldingTime	Average (Hours)	TimeInStation	0.000461220267281516	0	0.000935010903635505	0.000216219954024589	0.000302275654418475
Scenario1	Server	Server2	InputBuffer	HoldingTime	Minimum (Hours)	TimeInStation	0	0	0	0	0
Scenario1	Server	Server2	InputBuffer	HoldingTime	Maximum (Hours)	TimeInStation	0.0025179007054929	0	0.00472635514064726	0.00112532231138542	0.00157320141723393
Scenario1	Server	Server2	Processing	Throughput	Total	NumberEntered	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	Processing	Throughput	Total	NumberExited	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	Processing	Content	Average	NumberInStation	0.0294684864127266	0.0156403956379817	0.0463674521874985	0.00830689227768166	0.0116130415009451
Scenario1	Server	Server2	Processing	Content	Minimum	NumberInStation	0	0	0	0	0
Scenario1	Server	Server2	Processing	Content	Maximum	NumberInStation	1	1	1	0	0
Scenario1	Server	Server2	Processing	HoldingTime	Average (Hours)	TimeInStation	0.00335771366530142	0.00302796728864471	0.00368980412915137	0.000166633485553855	0.000232953735102982
Scenario1	Server	Server2	Processing	HoldingTime	Minimum (Hours)	TimeInStation	0.00227032215114643	0.00181585133915442	0.00263914554710003	0.000184575375662591	0.000258036510643236
Scenario1	Server	Server2	Processing	HoldingTime	Maximum (Hours)	TimeInStation	0.00423137632089881	0.0035336442975174	0.00454195502835676	0.000212424465946889	0.000296969559300198
Scenario1	Server	Server2	OutputBuffer	Throughput	Total	NumberEntered	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	OutputBuffer	Throughput	Total	NumberExited	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Server	Server2	[Resource]	ResourceState	Percent	StarvedTime	97.0531513587274	95.3632547812501	98.4359604362018	0.830689227768167	1.16130415009452
Scenario1	Server	Server2	[Resource]	ResourceState	Total (Hours)	StarvedTime	0.970531513587273	0.953632547812501	0.984359604362018	0.00830689227768166	0.0116130415009451
Scenario1	Server	Server2	[Resource]	ResourceState	Occurrences	StarvedTime	7.2	4	10	1.46206024499676	2.04396129556745
Scenario1	Server	Server2	[Resource]	ResourceState	Average (Hours)	StarvedTime	0.146469823491263	0.0954577167358371	0.245047346759914	0.0339964713493598	0.0475270918977165
Scenario1	Server	Server2	[Resource]	ResourceState	Percent	ProcessingTime	2.94684864127266	1.56403956379817	4.63674521874986	0.830689227768165	1.16130415009451
Scenario1	Server	Server2	[Resource]	ResourceState	Total (Hours)	ProcessingTime	0.0294684864127266	0.0156403956379817	0.0463674521874985	0.00830689227768166	0.0116130415009451
Scenario1	Server	Server2	[Resource]	ResourceState	Occurrences	ProcessingTime	6.2	3	9	1.46206024499676	2.04396129556745
Scenario1	Server	Server2	[Resource]	ResourceState	Average (Hours)	ProcessingTime	0.00477684342515308	0.00312807912759633	0.00660353765344833	0.00072271950078635	0.00101036239253082
Scenario1	ModelEntity	DefaultEntity	[Population]	Throughput	Total	NumberCreated	20	20	20	0	0
Scenario1	ModelEntity	DefaultEntity	[Population]	Throughput	Total	NumberDestroyed	20	20	20	0	0
Scenario1	ModelEntity	DefaultEntity	[Population]	Content	Average	NumberInSystem	0.10668417848932	0.0908640865646116	0.134548758308468	0.00969388326798459	0.0135520559233544
Scenario1	ModelEntity	DefaultEntity	[Population]	Content	Minimum	NumberInSystem	0	0	0	0	0
Scenario1	ModelEntity	DefaultEntity	[Population]	Content	Maximum	NumberInSystem	4.2	3	5	0.56424193392551	0.788810637746616
Scenario1	ModelEntity	DefaultEntity	[Population]	FlowTime	Average (Hours)	TimeInSystem	0.00533420892446602	0.00454320432823058	0.0067274379154234	0.00048469416339923	0.000677602796167722
Scenario1	ModelEntity	DefaultEntity	[Population]	FlowTime	Minimum (Hours)	TimeInSystem	0.00309708457531287	0.00274165248707405	0.00344003092478129	0.000176910358477234	0.000247320810992457
Scenario1	ModelEntity	DefaultEntity	[Population]	FlowTime	Maximum (Hours)	TimeInSystem	0.00993939870722701	0.00805035140268571	0.0127951111891588	0.00119126794085752	0.00166539345563596
Scenario1	ModelEntity	DefaultEntity	[Population]	FlowTime	Observations	TimeInSystem	20	20	20	0	0
Scenario1	Path	Path1	[Travelers]	Content	Average	NumberOnLink	0.00516347222222222	0.0031986111111111	0.00685416666666668	0.00101096547186879	0.00141333047165883
Scenario1	Path	Path1	[Travelers]	Content	Minimum	NumberOnLink	0	0	0	0	0
Scenario1	Path	Path1	[Travelers]	Content	Maximum	NumberOnLink	1.5	1	3	0.505798576510452	0.707106781186548
Scenario1	Path	Path1	[Travelers]	Throughput	Total	NumberEntered	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Path	Path1	[Travelers]	Throughput	Total	NumberExited	11.3	7	15	2.21244723326908	3.09300285590988
Scenario1	Path	Path1	[Travelers]	FlowTime	Average (Hours)	TimeOnLink	0.000456944444444444	0.000456944444444443	0.000456944444444446	6.97025753324771E-19	9.74442514721909E-19
Scenario1	Path	Path1	[Travelers]	FlowTime	Minimum (Hours)	TimeOnLink	0.000456944444444441	0.00045694444444444	0.000456944444444444	1.19881272029044E-18	1.67594106282057E-18
Scenario1	Path	Path1	[Travelers]	FlowTime	Maximum (Hours)	TimeOnLink	0.000456944444444447	0.000456944444444444	0.000456944444444447	6.50018980285272E-19	9.0872701151262E-19
Scenario1	Path	Path2	[Travelers]	Content	Average	NumberOnLink	0.00445874999999999	0.0025625	0.00666249999999999	0.0011338792070504	0.00158516396365381
Scenario1	Path	Path2	[Travelers]	Content	Minimum	NumberOnLink	0	0	0	0	0
Scenario1	Path	Path2	[Travelers]	Content	Maximum	NumberOnLink	1.1	1	2	0.2262	0.316227766016838
Scenario1	Path	Path2	[Travelers]	Throughput	Total	NumberEntered	8.7	5	13	2.21244723326908	3.09300285590988
Scenario1	Path	Path2	[Travelers]	Throughput	Total	NumberExited	8.7	5	13	2.21244723326908	3.09300285590988
